University of Colorado at Colorado Springs,USA,United States,Colorado,Psychology,
University of Northern Colorado,USA,United States,Colorado,Psychology,
Colorado State University,USA,United States,Colorado,Psychology,CSU
University of Colorado Boulder,USA,United States,Colorado,Psychology,CU Boulder
University of Denver,USA,United States,Colorado,Psychology,
University of Denver,USA,United States,Colorado,Psychology,
University of Denver,USA,United States,Colorado,Psychology,
University of Northern Colorado,USA,United States,Colorado,Psychology,UNC
University of Connecticut,USA,United States,Connecticut,Psychology,UConn
Yale University,USA,United States,Connecticut,Psychology,
University of Hartford,USA,United States,Connecticut,Psychology,UHart
University of Connecticut,USA,United States,Connecticut,Psychology,
Gallaudet University,USA,United States,Washington,Psychology,
Howard University,USA,United States,Washington,Psychology,
George Washington University,USA,United States,Washington,Psychology,GW
Howard University,USA,United States,Washington,Psychology,
American University,USA,United States,Washington,Psychology,
Catholic University of America,USA,United States,Washington,Psychology,CUA
George Washington University,USA,United States,Washington,Psychology,
"The Chicago School of Professional Psychology - Washington, D.c. Campus",USA,United States,Illinois,Psychology,
University of Delaware,USA,United States,Delaware,Psychology,
Florida Institute of Technology,USA,United States,Florida,Psychology,Florida Tech
Florida State University,USA,United States,Florida,Psychology,FSU
University of Florida,USA,United States,Florida,Psychology,UF
University of Florida,USA,United States,Florida,Psychology,UF
University of Miami,USA,United States,Florida,Psychology,
University of Miami,USA,United States,Florida,Psychology,
Nova Southeastern University,USA,United States,Florida,Psychology,NSU
University of South Florida,USA,United States,Florida,Psychology,USF
Nova Southeastern University,USA,United States,Florida,Psychology,
"Carlos Albizu University, Miami Campus",USA,United States,Florida,Psychology,
Florida School of Professional Psychology at Argosy University,USA,United States,Florida,Psychology,
University of South Florida,USA,United States,Florida,Psychology,
Florida State University,USA,United States,Florida,Psychology,
University of Florida,USA,United States,Florida,Psychology,
Florida International University,USA,United States,Florida,Psychology,FIU
Nova Southeastern University,USA,United States,Florida,Psychology,
University of Central Florida,USA,United States,Florida,Psychology,
Georgia Southern University,USA,United States,Georgia,Psychology,
"Georgia School of Professional Psychology at Argosy University, Atlanta",USA,United States,Georgia,Psychology,
University of Georgia,USA,United States,Georgia,Psychology,UGA
Emory University,USA,United States,Georgia,Psychology,
Georgia State University,USA,United States,Georgia,Psychology,
Georgia State University,USA,United States,Georgia,Psychology,
Georgia State University,USA,United States,Georgia,Psychology,
University of Georgia,USA,United States,Georgia,Psychology,UGA
University of Georgia,USA,United States,Georgia,Psychology,UGA
University of Hawaii at Manoa,USA,United States,Hawaii,Psychology,
"Hawaii School of Professional Psychology at Argosy University, Hawaii",USA,United States,Hawaii,Psychology,
University of Iowa,USA,United States,Iowa,Psychology,
Iowa State University,USA,United States,Iowa,Psychology,
University of Iowa,USA,United States,Iowa,Psychology,
University of Iowa,USA,United States,Iowa,Psychology,
Idaho State University,USA,United States,Idaho,Psychology,
"Illinois School of Professional Psychology at Argosy University, Schaumburg",USA,United States,Illinois,Psychology,
Roosevelt University,USA,United States,Illinois,Psychology,
Adler University - Chicago,USA,United States,Illinois,Psychology,
Illinois State University,USA,United States,Illinois,Psychology,
Wheaton College,USA,United States,Illinois,Psychology,
"Illinois School of Professional Psychology at Argosy University, Chicago",USA,United States,Illinois,Psychology,
Northwestern University,USA,United States,Illinois,Psychology,
Chicago School of Professional Psychology - Chicago Campus,USA,United States,Illinois,Psychology,
Depaul University,USA,United States,Illinois,Psychology,
Rosalind Franklin University of Medicine and Science,USA,United States,Illinois,Psychology,
University of Illinois at Chicago,USA,United States,Illinois,Psychology,
Illinois Institute of Technology,USA,United States,Illinois,Psychology,
University of Illinois at Urbana-champaign,USA,United States,Illinois,Psychology,
University of Illinois at Urbana-champaign,USA,United States,Illinois,Psychology,
Loyola University Chicago,USA,United States,Illinois,Psychology,
Loyola University Chicago,USA,United States,Illinois,Psychology,
Northern Illinois University,USA,United States,Illinois,Psychology,
Northwestern University Feinberg School of Medicine,USA,United States,Illinois,Psychology,
Southern Illinois University Carbondale,USA,United States,Illinois,Psychology,
Southern Illinois University Carbondale,USA,United States,Illinois,Psychology,
Midwestern University,USA,United States,Illinois,Psychology,
Loyola University Chicago,USA,United States,Illinois,Psychology,
Northern Illinois University,USA,United States,Illinois,Psychology,
Purdue University,USA,United States,Indiana,Psychology,
University of Notre Dame,USA,United States,Indiana,Psychology,ND
Ball State University,USA,United States,Indiana,Psychology,
Ball State University,USA,United States,Indiana,Psychology,
Indiana University - Bloomington,USA,United States,Indiana,Psychology,
Indiana University - Bloomington,USA,United States,Indiana,Psychology,
Indiana University - Bloomington,USA,United States,Indiana,Psychology,
Purdue University,USA,United States,Indiana,Psychology,
Indiana State University,USA,United States,Indiana,Psychology,
Indiana State University,USA,United States,Indiana,Psychology,
Indiana State University,USA,United States,Indiana,Psychology,
Indiana University - Purdue University Indianapolis,USA,United States,Indiana,Psychology,
University of Indianapolis,USA,United States,Indiana,Psychology,UIndy
University of Kansas,USA,United States,Kansas,Psychology,
University of Kansas,USA,United States,Kansas,Psychology,
University of Kansas,USA,United States,Kansas,Psychology,
University of Kansas,USA,United States,Kansas,Psychology,
Wichita State University,USA,United States,Kansas,Psychology,WSU
University of Kentucky,USA,United States,Kentucky,Psychology,UK
University of Kentucky,USA,United States,Kentucky,Psychology,UK
University of Louisville,USA,United States,Kentucky,Psychology,
University of Louisville,USA,United States,Kentucky,Psychology,
University of Kentucky,USA,United States,Kentucky,Psychology,
Spalding University,USA,United States,Kentucky,Psychology,
Tulane University,USA,United States,Louisiana,Psychology,
Louisiana State University,USA,United States,Louisiana,Psychology,LSU
Louisiana State University,USA,United States,Louisiana,Psychology,LSU
Louisiana Tech University,USA,United States,Louisiana,Psychology,
Harvard University,USA,United States,Massachusetts,Psychology,
Northeastern University,USA,United States,Massachusetts,Psychology,
Northeastern University,USA,United States,Massachusetts,Psychology,
William James College,USA,United States,Massachusetts,Psychology,
Springfield College,USA,United States,Massachusetts,Psychology,
"University of Massachusetts, Boston",USA,United States,Massachusetts,Psychology,UMB
"University of Massachusetts, Boston",USA,United States,Massachusetts,Psychology,UMB
Boston College,USA,United States,Massachusetts,Psychology,BC
Boston University,USA,United States,Massachusetts,Psychology,BU
Clark University,USA,United States,Massachusetts,Psychology,
University of Massachusetts Amherst,USA,United States,Massachusetts,Psychology,UMA
Suffolk University,USA,United States,Massachusetts,Psychology,
Northeastern University,USA,United States,Massachusetts,Psychology,
University of Massachusetts Amherst,USA,United States,Massachusetts,Psychology,UMA
"University of Massachusetts, Boston",USA,United States,Massachusetts,Psychology,UMB
William James College,USA,United States,Massachusetts,Psychology,
"University of Maryland, Baltimore County",USA,United States,Maryland,Psychology,UMBC
Uniformed Services University of the Health Sciences,USA,United States,Maryland,Psychology,
Loyola University Maryland,USA,United States,Maryland,Psychology,
University of Maryland-college Park,USA,United States,Maryland,Psychology,
University of Maryland-college Park,USA,United States,Maryland,Psychology,
University of Maryland-college Park,USA,United States,Maryland,Psychology,
University of Maine,USA,United States,Maine,Psychology,UMaine
University of Michigan,USA,United States,Michigan,Psychology,UMich
Wayne State University,USA,United States,Michigan,Psychology,
Michigan State University,USA,United States,Michigan,Psychology,MSU
Michigan State University,USA,United States,Michigan,Psychology,MSU
Western Michigan University,USA,United States,Michigan,Psychology,
Western Michigan University,USA,United States,Michigan,Psychology,
University of Detroit Mercy,USA,United States,Michigan,Psychology,
