Faculty Of Medicine Of Teresópolis,BRA,Brazil,Rio de Janeiro,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Fg - Unifg,BRA,Brazil,Pernambuco,UNIFG,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade São Judas Tadeu - Usjt,BRA,Brazil,Southeast Brazil,USJT,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Brasil,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Vassouras,BRA,Brazil,Caribbean,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade Evangélica Mackenzie Do Paraná - Fempar,BRA,Brazil,Parana,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Valença,BRA,Brazil,Valencia,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of The Universidade Gama Filho,BRA,Brazil,Rio de Janeiro,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Campos Dos Goitacazes,BRA,Brazil,Rio de Janeiro,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Petrópolis,BRA,Brazil,Rio de Janeiro,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
School Of Medical Sciences Of Volta Redonda,BRA,Brazil,Rio de Janeiro,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of The University Of São Paulo, São Paulo City",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"School Of Medicine Of Federal University Of São Paulo, São Paulo City",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medical Sciences Of Santa Casa De São Paulo, São Paulo City ",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Department Of Medicine Of The Federal University Of São Carlos, São Carlos",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of University Of Santo Amaro, São Paulo City",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of The Universidade Nove De Julho, São Paulo City",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of Abc, Santo André",BRA,Brazil,Southeast Brazil,ABC,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Course Of Medicine, Universidade De Mogi Das Cruzes, Mogi Das Cruzes",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of Ribeirão Preto Of The University Of São Paulo, Ribeirão Preto",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of The Universidade De Ribeirão Preto (Unaerp),BRA,Brazil,Southeast Brazil,UNAERP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of The Centro Universitário Barão De Mauá, Ribeirão Preto",BRA,Brazil,Centre Western Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Presidente Tancredo De Almeida Neves - Uniptan,BRA,Brazil,Southeast Brazil,UNIPTAN,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Metropolitano Da Amazônia - Unifamaz,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade São Francisco ,BRA,Brazil,Southeast Brazil,USF,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medical Sciences Of The State University Of Campinas, Campinas",BRA,Brazil,Southeast Brazil,UNICAMP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medical Sciences Of The Pontifical Catholic University Of Campinas,BRA,Brazil,Southeast Brazil,UNICAMP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medical Sciences Of The Universidade São Francisco, Bragança Paulista",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Botucatu Of The State University Of São Paulo (Unesp),BRA,Brazil,Southeast Brazil,UNESP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Medical Faculty Of The Universidade Do Oeste Paulista, Presidente Prudente",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of São José Do Rio Preto (Famerp),BRA,Brazil,Rio de Janeiro,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Sorocaba Of The Pontifical University Of São Paulo,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of The Universidade De Marília,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Jundiai,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of The Metropolitan University Of Santos,BRA,Brazil,Minas Gerais,UNIMES,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitario Campo Real,BRA,Brazil,Parana,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Lusíada (Unilus),BRA,Brazil,Parana,UNILUS,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Medical Course Of The Centro Universitario Lusíada, Santos",BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Taubaté,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Catanduva (Fameca),BRA,Brazil,Southeast Brazil,FAMECA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Fernandópolis,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitario Cesmac,BRA,Brazil,Northeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of The Federal University Of Minas Gerais, Belo Horizonte",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medical Sciences Of Minas Gerais (Feluma), Belo Horizonte",BRA,Brazil,Minas Gerais,UFMG,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of The Federal University Of Juiz De Fora,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of The Federal University Of Uberlândia,BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medical Sciences Of Itajubá,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medical Sciences Of Alfenas (Unifal),BRA,Brazil,Minas Gerais,UNIFAL,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Barbacena,BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Patos De Minas (Unipam),BRA,Brazil,Minas Gerais,UNIPAM,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of Triângulo Mineiro, Uberaba",BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Medical Course Of The University Of Uberaba,BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Ipatinga,BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Caratinga,BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of Pouso Alegre,BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Course Of Medicine, State University Of Montes Claros (Unimontes)",BRA,Brazil,Minas Gerais,UNIMONTES,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade De Medicina De Campos - Fmc,BRA,Brazil,Minas Gerais,FMC,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculty Of Medicine Of The Universidade Federal De Ciências Da Saúde De Porto Alegre,BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of The Federal University Of Rio Grande Do Sul, Porto Alegre, Rio Grande Do Sul (Ufrgs)",BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of The Pontifical Catholic University Of Rio Grande Do Sul, Porto Alegre, Rio Grande Do Sul",BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Course Of Medicine Of The Lutheran University Of Brazil, Canoas, Rio Grande Do Sul",BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Medical Course, Federal University Of Pelotas, Pelotas, Rio Grande Do Sul",BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Ucpel: Universidade Católica De Pelotas,BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine, Federal University Of Rio Grande, Rio Grande, Rio Grande Do Sul",BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De São Carlos (Ufscar),BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Medical Course, Federal University Of Santa Maria, Santa Maria, Rio Grande Do Sul",BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of The University Of Caxias Do Sul, Rio Grande Do Sul",BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of The Universidade De Passo Fundo, Rio Grande Do Sul",BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Medical Course Of The Federal University Of Santa Catarina , Florianópolis (Ufsc)",BRA,Brazil,Southern Brazil,UFSC,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Regional Faculty Of Medicine Of The University Of Blumenau,BRA,Brazil,Santa Catarina,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Universidade Do Vale Do Itajaí, Course Of Medicine, ",BRA,Brazil,Santa Catarina,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Universidade Da Região De Joinville, Course Of Medicine, ",BRA,Brazil,Santa Catarina,UNIVILLE,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Universidade Do Sul De Santa Catarina (Unisul), Course Of Medicine, Tubarão",BRA,Brazil,Santa Catarina,UNISUL,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Universidade Do Extremo Sul Catarinense (Unesc) Course Of Medicine, Criciuma",BRA,Brazil,Santa Catarina,UNESC,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"University Of Chapecó Regional Community (Unochapecó), Course Of Medicine,  Chapeco",BRA,Brazil,Santa Catarina,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário De Mineiros - Unifimes,BRA,Brazil,Santa Catarina,UNIFIMES,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Uniftc Salvador,BRA,Brazil,Southeast Brazil,FTC,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculty Of Medicine Of The University Of Cuiabá (Unic), Cuiabá",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Do Paraná (Ufpr) Faculdade De Medicina,BRA,Brazil,Parana,UFPR,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Do Rio De Janeiro (Ufrj) Faculdade De Medicina,BRA,Brazil,Rio de Janeiro,UFRG,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade De Ciências Médicas De Minas Gerais (Fcmmg),BRA,Brazil,Minas Gerais,FCMMG,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De São Paulo (Unifesp) Faculdade De Medicina,BRA,Brazil,Southeast Brazil,UNIFESP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Das Faculdades Associadas De Ensino - Fae (Unifae),BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Pontifícia Universidade Católica Do Paraná (Pucpr) Faculdade De Medicina,BRA,Brazil,Parana,PUCPR,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Estadual Do Ceará (Uece),BRA,Brazil,Ceará,UECE,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Catolica De Pernambuco (Unicap),BRA,Brazil,Northeast Brazil,UNICAP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Do Estado Do Amazonas (Uea) Escola Superior De Ciências Da Saúde,BRA,Brazil,Amazonas,UEA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Estadual De Ciências Da Saúde De Alagoas (Uncisal) Faculdade De Medicina,BRA,Brazil,Amazonas,UNCISAL,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De Ouro Preto (Ufop),BRA,Brazil,Minas Gerais,UFOP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Potiguar (Unp) Escola De Saúde,BRA,Brazil,Northeast Brazil,UnP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade Evangélica Do Paraná (Fepar) Faculdade De Medicina,BRA,Brazil,Northeast Brazil,FEPAR,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade Christus (Fcc) Curso De Medicina,BRA,Brazil,Northeast Brazil,FCC,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitario Christus (Unichristus),BRA,Brazil,Ceará,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Severino Sombra (Uss) Faculdade De Medicina De Vassouras,BRA,Brazil,Rio de Janeiro,USS,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário De Maringá (Unicesumar),BRA,Brazil,Southern Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Do Maranhão (Uniceuma),BRA,Brazil,Northeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Do Espírito Santo (Ufes) Faculdade De Medicina,BRA,Brazil,Espirito Santo,UFES,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Escola Bahiana De Medicina E Saúde Pública (Ebmsp),BRA,Brazil,Northeast Brazil,EBMSP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Do Estado Do Rio De Janeiro (Unirio) Escola De Medicina E Cirurgia,BRA,Brazil,Rio de Janeiro,UNIRIO,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Salvador (Unifacs),BRA,Brazil,Bahia,UNIFACS,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Do Ceará Faculdade De Medicina Fortaleza,BRA,Brazil,Ceará,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Centro Universitário Uninovafapi Faculdade De Saúde, Ciências Humanas E Tecnologia Do Piauí",BRA,Brazil,Ceará,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De Pernambuco (Ufpe) Faculdade De Medicina,BRA,Brazil,Northeast Brazil,UFPE,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Estadual De Campinas (Unicamp) Faculdade De Ciências Médicas,BRA,Brazil,Southeast Brazil,UNICAMP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De Mato Grosso (Ufmt) Faculdade De Medicina,BRA,Brazil,Mato Grosso,UFMT,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Dos Vales Do Jequitinhonha E Mucuri (Ufvjm),BRA,Brazil,Minas Gerais,UFVJM,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Positivo ,BRA,Brazil,Parana,UP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Pontifícia Universidade Católica De São Paulo, Faculdade De Medicina",BRA,Brazil,Southeast Brazil,PUCSP,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Centro Universitário São Camilo, São Paulo (Scamilo)",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Vila Velha ,BRA,Brazil,Southeast Brazil,UVV,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade De Ciências Médicas Da Paraíba ,BRA,Brazil,Northeast Brazil,FCMPB,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdades Integradas Aparício Carvalho ,BRA,Brazil,Northeast Brazil,FIMCA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade De Ciências Médicas E Da Saúde De Juiz De Fora - Suprema,BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Das Américas - Cam,BRA,Brazil,Southeast Brazil,CAM,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade De São Paulo Faculdade De Medicina São Paulo (Fmsp-Usp),BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculdade De Medicina De Catanduva, Faculdades Integradas Padre Albino (Fipa)",BRA,Brazil,Southeast Brazil,UNIFIPA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Cidade De São Paulo (Unicid) Faculdade De Medicina,BRA,Brazil,Southeast Brazil,UNICID,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade Integral Diferencial Wyden - Facid Wyden,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade Brasileira Multivix,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Fundação Universidade Federal Do Pampa (Unipampa),BRA,Brazil,Southern Brazil,UNIPAMPA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Do Estado Do Pará (Cesupa),BRA,Brazil,Para,CESUPA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Do Estado Do Pará Faculdade De Medicina Belém (Uepa),BRA,Brazil,Para,UEPA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade De Saúde Santo Agostinho De Vitória Da Conquista (Fasa),BRA,Brazil,Southeast Brazil,FASA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdades Integradas Do Extremo Sul Da Bahia - Unesulbahia,BRA,Brazil,Bahia,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Tiradentes (Fits),BRA,Brazil,Amazonas,FITS,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Tiradentes (Unit),BRA,Brazil,Northeast Brazil,UNIT,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade De Itaúna (Uit),BRA,Brazil,Minas Gerais,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade Pernambucana De Saúde (Fps),BRA,Brazil,Northeast Brazil,FPS,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Facisa - Unifacisa,BRA,Brazil,Northeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Pontifícia Universidade Católica De Campinas (Puc-Campinas) Faculdade De Ciências Médicas,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculdade De Medicina Do Abc, Fundação Universitária Do Abc",BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Faculdade De Medicina De Bahia, Universidade Federal Da Bahia",BRA,Brazil,Bahia,UFBA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
International Medical Education Directory,BRA,Brazil,Southeast Brazil,IMED,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De Viçosa ,BRA,Brazil,Minas Gerais,UFV,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Regional De Blumenau  Faculdade De Medicina,BRA,Brazil,Santa Catarina,FURB,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Estácio De Sá Faculdade De Medicina,BRA,Brazil,Rio de Janeiro,UNESA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdades Integradas Da União Educacional Do Planalto Central (Faciplac),BRA,Brazil,Brasilia,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade De Ciências Da Saúde De Barretos (Facisb),BRA,Brazil,Southeast Brazil,FACISB,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade Atenas ,BRA,Brazil,Southeast Brazil,FA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De Alagoas Faculdade De Medicina,BRA,Brazil,Northeast Brazil,UFAL,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Do Pará Faculdade De Medicina,BRA,Brazil,Para,UFPA,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De Mato Grosso Do Sul (Ufms) Faculdade De Medicina,BRA,Brazil,Mato Grosso,UFMS,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Uscs Bela Vista (Universidade De São Caetano Do Sul),BRA,Brazil,Southeast Brazil,USCS,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade De Uberaba (Uniube) Faculdade De Medicina,BRA,Brazil,Minas Gerais,UNIUBE,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De Sergipe (Ufs) Faculdade De Medicina,BRA,Brazil,Northeast Brazil,UFS,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Do Tocantins,BRA,Brazil,Tocantins,UFT,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Faculdade Da Saúde E Ecologia Humana (Faseh),BRA,Brazil,Minas Gerais,FASEH,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Do Estado De Mato Grosso (Unemat),BRA,Brazil,Mato Grosso,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Católica De Brasília (Ucb),BRA,Brazil,Centre Western Brazil,UCB,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
União Das Faculdades Dos Grandes Lagos,BRA,Brazil,Southeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário De Patos (Unifip),BRA,Brazil,Northeast Brazil,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal De Goiás (Ufg) Faculdade De Medicina,BRA,Brazil,Goias,UFG,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade De Rio Verde (Unirv),BRA,Brazil,Goias,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Escola De Medicina Anhembi Morumbi (Uam),BRA,Brazil,Southeast Brazil,UAM,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Centro Universitário Nilton Lins (Uniniltonlins),BRA,Brazil,Amazonas,,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Do Amazonas (Ufam) Faculdade De Medicina,BRA,Brazil,Amazonas,UFAM,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
"Universidade Federal Da Fronteira Sul (Uffs), Campus Passo Fundo",BRA,Brazil,Southern Brazil,UFFS,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
Universidade Federal Da Grande Dourados (Ufgd) Faculdade De Ciências Da Saúde,BRA,Brazil,Mato Grosso,UFGD,Physician,7275dbe6-7416-4352-b2d9-ebf3d580cc0d
